시군명,사업장명,인허가일자,영업상태명,폐업일자,총시설규모(㎡),위생업태명,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도
고양시,제이제이,20091127,폐업,20101012,114,까페,"경기도 고양시 일산동구 무궁화로 19-14 외2필지  316호 (장항동,로데오존프라자)",경기도 고양시 일산동구 장항동 741번지 외2필지 로데오존 316호,,37.662851,126.7664094
고양시,비아,20071105,폐업,20091019,129.58,까페,"경기도 고양시 일산동구 정발산로 24 B동 401호 (장항동,웨스턴돔)",경기도 고양시 일산동구 장항동 868번지 웨스턴돔2 B-401,,37.6546825,126.7726001
고양시,프리,20061107,폐업,20100527,118.08,까페,경기도 고양시 일산서구 호수로838번길 46-18 1층 전체 (대화동),경기도 고양시 일산서구 대화동 2282-5번지 (1층 전체),,37.6711276,126.7517388
고양시,위드,20050121,폐업,20081013,102.32,까페,,경기도 고양시 일산동구 장항동 677-2번지 1층일부,,37.6641258,126.7686268
고양시,폴라리스,20100525,폐업,20121015,43.12,까페,경기도 고양시 덕양구 백양로 4 능곡유치원 1층 일부(102호) (화정동),경기도 고양시 덕양구 화정동 1138번지 능곡유치원 1층 일부(102호),,37.6258809,126.8323979
고양시,테이스티,20111115,폐업,20130429,34.2,까페,"경기도 고양시 일산동구 장백로 13, 118호 (백석동, 성우아뜨리움오피스텔)",경기도 고양시 일산동구 백석동 1314번지 외3필지 성우아뜨리움오피스텔 118호,,37.6398309,126.7898787
고양시,엉클,20090604,폐업,20180709,53.92,까페,"경기도 고양시 일산동구 대산로11번길 5-15, 지하1(일부)층 (정발산동)",경기도 고양시 일산동구 정발산동 681-6번지 지하1층(일부),,37.6685985,126.7752433
고양시,체리,20140331,폐업,20150424,48.56,까페,"경기도 고양시 일산서구 원일로 117, 102호 (일산동, 일산 MEGA CITY)",경기도 고양시 일산서구 일산동 576-20번지 일산 MEGA CITY 102호,,37.6853472,126.7751241
고양시,레일라(Layla),20010918,폐업,20070509,70.52,까페,"경기도 고양시 일산동구 대산로 14 107호 (정발산동,흰돌프라자)",경기도 고양시 일산동구 정발산동 1176-3번지 흰돌프라자107호,,37.669769,126.7748204
고양시,귀빈라이브,20120713,폐업,20210712,198.54,까페,"경기도 고양시 덕양구 고양대로1369번길 12-1, 2층 (성사동)",경기도 고양시 덕양구 성사동 702-19 2층 ,,37.65529269,126.8367549
고양시,샤넬,20000320,폐업,20050810,83.16,까페,경기도 고양시 일산서구 호수로838번길 34-18 (대화동),경기도 고양시 일산서구 대화동 2284-6번지 번지,,37.6706313,126.7513777
고양시,공간,20131022,폐업,20140731,107.85,까페,"경기도 고양시 일산동구 율천로8번길 7-3, 1층 전체호 (마두동)",경기도 고양시 일산동구 마두동 845-4번지 1층 전체,,37.6661832,126.7843518
고양시,버디,20010604,폐업,20051223,40.5,까페,경기도 고양시 일산동구 일산로 444 지하1층 (정발산동),경기도 고양시 일산동구 정발산동 1137번지 지하1층,,37.6736305,126.777631
고양시,보보스,20081125,폐업,20180814,33.05,까페,"경기도 고양시 일산동구 일산로463번길 48-28 (정발산동,(1층 일부))",경기도 고양시 일산동구 정발산동 1168-4번지 (1층 일부),,37.6719369,126.7730682
고양시,7블록,19980805,폐업,20090410,94.4,까페,경기도 고양시 일산동구 백석로108번길 6-8 (백석동),경기도 고양시 일산동구 백석동 1158-2번지 번지,,37.6486046,126.7888792
고양시,엘엠씨쿠킹랩,20131230,폐업,20140113,261.63,까페,"경기도 고양시 일산동구 무궁화로 42-28, 201,202,203호 (장항동, 일산프라자)","경기도 고양시 일산동구 장항동 776번지 일산프라자 201,202,203호",,37.6621278,126.7696871
고양시,지이(Z),20021126,폐업,20050419,76.92,까페,경기도 고양시 일산동구 산두로 14 1층 (일부) (마두동),경기도 고양시 일산동구 마두동 915-1번지 번지 1층(일부),,37.6603252,126.7883469
고양시,나비,20080312,폐업,20090824,184.6,까페,"경기도 고양시 일산동구 정발산로 19 205호 일부 (장항동,지평프라자)",경기도 고양시 일산동구 장항동 863번지 지평프라자 205호(일부),,37.6566606,126.7705768
고양시,종점분식포차,20070130,폐업,20170501,24.42,까페,"경기도 고양시 일산서구 원일로 68 (일산동, 1층일부)",경기도 고양시 일산서구 일산동 610번지 1층일부,,37.6864897,126.7695995
고양시,뉴스(NEWS),20040816,폐업,20071009,83.21,까페,경기도 고양시 일산동구 무궁화로93번길 5-5 1층 (전체) (정발산동),경기도 고양시 일산동구 정발산동 704-1번지 1층(전체),,37.6661615,126.772984
고양시,아리아스,20000902,폐업,20171117,550,까페,"경기도 고양시 일산동구 애니골길 14-21 (풍동,번지)","경기도 고양시 일산동구 풍동 562-20번지 1층, 2층",,37.6688262,126.7910427
고양시,휴식같은친구,19971124,폐업,20050518,88,까페,경기도 고양시 일산동구 산두로 167-11 (정발산동),경기도 고양시 일산동구 정발산동 1237-4번지 번지,,37.6719652,126.7831787
고양시,아이러브 돈까스파티,20030626,폐업,20150818,103.08,까페,"경기도 고양시 덕양구 화수로14번길 66 (화정동, 2층)",경기도 고양시 덕양구 화정동 689-14번지 2층,,37.6418513,126.8297328
고양시,로즈마리,20050609,폐업,20140310,112.32,까페,"경기도 고양시 일산동구 무궁화로75번길 6-10, 1(일부)층 (정발산동)",경기도 고양시 일산동구 정발산동 706-2번지 1층일부,,37.6656012,126.7721016
고양시,비라티오,20140828,폐업,20140923,140,까페,"경기도 고양시 일산서구 경의로 845, 1층,2층 (덕이동)","경기도 고양시 일산서구 덕이동 266번지 1층,2층",,37.6929285,126.7591824
고양시,꿈꾸다,20140507,폐업,20151230,94.76,까페,"경기도 고양시 일산서구 성저로38번길 23, 1층 일부호 (대화동)",경기도 고양시 일산서구 대화동 2045-2번지 1층일부,,37.6827897,126.7534566
고양시,돈치킨,20100201,폐업,20110215,201,까페,"경기도 고양시 일산동구 정발산로 24 B동 402호 (장항동,웨스턴돔)",경기도 고양시 일산동구 장항동 868번지 웨스턴돔2 B동 402호,,37.6546825,126.7726001
고양시,제이,20081117,폐업,20091022,97.28,까페,"경기도 고양시 일산동구 무궁화로 19-14 315호 (장항동,로데오존프라자)",경기도 고양시 일산동구 장항동 741번지 로데오존 315호,,37.662851,126.7664094
고양시,녹스,20030701,폐업,20180629,64.45,까페,"경기도 고양시 일산동구 일산로394번길 5-17 (정발산동,(1층))",경기도 고양시 일산동구 정발산동 1294-1번지 (1층),,37.6707368,126.7815388
고양시,럭스(Luxe),20030611,폐업,20050519,92,까페,경기도 고양시 일산서구 대산로223번길 8-8 1층 (대화동),"경기도 고양시 일산서구 대화동 2141-8번지 ,1층",,37.678573,126.753346
고양시,The 마루,20050602,폐업,20160901,103.29,까페,"경기도 고양시 일산동구 무궁화로181번길 8-8 (정발산동, 1층전부)",경기도 고양시 일산동구 정발산동 1222-1번지 1층전부,,37.6712407,126.7812086
고양시,코지,20060314,폐업,20080507,112.17,까페,경기도 고양시 일산동구 강촌로12번길 7-7 1층 전부 (백석동),경기도 고양시 일산동구 백석동 1453-1번지 (1층전부),,37.6456028,126.7783728
고양시,라피스,20030313,폐업,20070713,45.76,까페,경기도 고양시 일산동구 강송로87번길 35 1층 (백석동),경기도 고양시 일산동구 백석동 1273번지 (1층),,37.6462418,126.7876283
고양시,브런치너,20130325,폐업,20181228,24.32,까페,"경기도 고양시 일산동구 강송로125번길 55 (백석동, 102호)",경기도 고양시 일산동구 백석동 1202-9번지 102호 ,,37.6483245,126.783543
고양시,여우사냥,19981224,폐업,20120220,42.62,까페,경기도 고양시 일산동구 산두로109번길 7 (정발산동),경기도 고양시 일산동구 정발산동 1345-2번지 번지,,37.6672668,126.7857088
고양시,플로리아,20070307,폐업,20140326,104.88,까페,"경기도 고양시 일산서구 송산로 3 (구산동,(2층전체))",경기도 고양시 일산서구 구산동 1464번지 (2층전체),,37.6840716,126.6802176
고양시,리듬,20090522,폐업,20180322,41.7,까페,"경기도 고양시 일산서구 고양대로 690 (일산동,(지하1층일부))",경기도 고양시 일산서구 일산동 643-2번지 (지하1층일부),,37.6836304,126.7725673
고양시,시카고,20080418,폐업,20080908,184.3,까페,"경기도 고양시 일산동구 정발산로 43-7 메리트 윈 705호,706호 (장항동)","경기도 고양시 일산동구 장항동 856번지 메리트 윈 705호,706호",,37.6575211,126.7729086
고양시,수,20071002,폐업,20090325,167.02,까페,"경기도 고양시 일산동구 중앙로1261번길 77 403호 (장항동,한신메트로폴리스)",경기도 고양시 일산동구 장항동 864-2번지 한신메트로폴리스 403호,,37.6571275,126.7697367
고양시,루아(lua),20051007,폐업,20130530,69.31,까페,경기도 고양시 일산동구 무궁화로181번길 8-5 1층 일부 (정발산동),경기도 고양시 일산동구 정발산동 1221-5번지 (1층일부),,37.6713754,126.7809589
고양시,에바다,20070514,폐업,20111202,33.62,까페,"경기도 고양시 일산동구 정발산로 24 A동 112호 (장항동,웨스턴돔)",경기도 고양시 일산동구 장항동 867번지 웨스턴돔1 A-112호,,37.6557984,126.771928
고양시,카페티즈,20150309,폐업,20191227,37.75,까페,"경기도 고양시 일산서구 덕이로 222-30, 1층 일부호 (덕이동)",경기도 고양시 일산서구 덕이동 1079-10번지 1층일부 ,,37.69835067,126.7375415
고양시,주교까페,2003-04-12,폐업,2024-11-28,80.16,까페,"경기도 고양시 덕양구 원당로33번길 6 (주교동,지하)",경기도 고양시 덕양구 주교동 602-5 지하 ,10460,37.6567257076,126.8319465527
고양시,간,20000406,폐업,20160826,25.56,까페,"경기도 고양시 일산동구 호수로446번길 74-1 (백석동,번지)",경기도 고양시 일산동구 백석동 1415번지 번지,,37.6464639,126.781067
고양시,초원,20040922,폐업,20080611,370,까페,"경기도 고양시 일산동구 무궁화로 32-23 우림보보카운티2차 206,207,208,208-1호 (장항동)","경기도 고양시 일산동구 장항동 776-2번지 우림보보카운티2차 206,207,208,208-1호",,37.6617391,126.7690763
고양시,데상뜨,20110512,폐업,20170425,59,까페,"경기도 고양시 일산서구 일산로 662 (대화동,하나로프라자 104호)",경기도 고양시 일산서구 대화동 2033번지 하나로프라자 104호,,37.6829297,126.7557688
고양시,원당카페,20101112,폐업,20140507,42.96,까페,"경기도 고양시 덕양구 고양대로1369번길 20 (성사동, 지하1층)",경기도 고양시 덕양구 성사동 702-17번지 지하1층,,37.6553851,126.8368747
고양시,코코브루니 일산점,20130805,폐업,20151102,187.55,까페,"경기도 고양시 일산동구 중앙로1275번길 60-30, 101호,120호 (장항동, 일산라페스타B)","경기도 고양시 일산동구 장항동 768번지 외 3필지 일산라페스타B 101호,120호",,37.6603512,126.768854
고양시,가람커피호프,20100402,폐업,20120208,58.32,까페,"경기도 고양시 덕양구 중앙로 462 203호 (행신동,가라뫼종합상가)",경기도 고양시 덕양구 행신동 181-3번지 가라뫼종합상가 203호,,37.6188335,126.8440126
고양시,우물,20070130,폐업,20071129,73.47,까페,경기도 고양시 일산서구 덕이로 181 외1필지 (2층일부) (덕이동),경기도 고양시 일산서구 덕이동 856-10번지 외1필지(2층일부),,37.6939061,126.7403011
고양시,소호(SOHO),20021004,폐업,20140227,91.2,까페,"경기도 고양시 일산동구 산두로213번길 40, 1층 전체호 (정발산동)",경기도 고양시 일산동구 정발산동 1217-1번지 1층 전체호,,37.6737686,126.7792061
고양시,빠숑,20030611,폐업,20170210,96,까페,"경기도 고양시 일산동구 백마로 223, 204호 (장항동, 현대에뜨레보)",경기도 고양시 일산동구 장항동 852번지 현대에뜨레보 204호,,37.6549654,126.774435
고양시,렉스,20060227,폐업,20160104,81.25,까페,"경기도 고양시 일산동구 호수로 358-25 (백석동,외1필지(동문굿모닝타워2 212호))",경기도 고양시 일산동구 백석동 1324번지 외1필지(동문굿모닝타워2 212호),,37.6399409,126.7859583
고양시,아소비,20020109,폐업,20060616,102.7,까페,"경기도 고양시 일산서구 중앙로 1456 201-1호 (주엽동,서현프라자)",경기도 고양시 일산서구 주엽동 18-2번지 번지 서현프라자 201-1호,,37.671458,126.7589352
고양시,리치,20070612,폐업,20170605,124.2,까페,"경기도 고양시 일산동구 정발산로 38, 201호 (장항동, 장항동이스턴시티 )",경기도 고양시 일산동구 장항동 855번지 장항동이스턴시티 201호,,37.6566476,126.7731153
고양시,비벗,20081223,폐업,20101110,56.76,까페,경기도 고양시 일산동구 숲속마을2로 129 지하1층 (풍동),경기도 고양시 일산동구 풍동 1245-3번지 지하1층,,37.673075,126.7991238
고양시,어쿠스틱,20131022,폐업,20141020,50,까페,"경기도 고양시 일산동구 정발산로 43-20, 103호 (장항동, 센트럴프라자)",경기도 고양시 일산동구 장항동 846번지 센트럴프라자 103호,,37.6582698,126.7733483
고양시,오뜨,20021028,폐업,20130201,122.5,까페,"경기도 고양시 일산동구 일산로380번길 63-18, 1층 (정발산동)",경기도 고양시 일산동구 정발산동 1281-11번지 1층,,37.6715971,126.7839052
고양시,벤틀리(BENTLEY),20031201,폐업,20161128,134,까페,"경기도 고양시 일산동구 중앙로1275번길 60-30, 311호 (장항동, 라페스타 B동)",경기도 고양시 일산동구 장항동 768번지 (라페스타 B동 311호),,37.6601986,126.7691151
고양시,고은아이,20111102,폐업,20141223,36.83,까페,"경기도 고양시 일산동구 숲속마을로 48 (풍동, 106호)",경기도 고양시 일산동구 풍동 1280번지 106호,,37.6673787,126.7979039
고양시,삼삼,19991013,폐업,20150715,80.64,까페,"경기도 고양시 일산동구 일산로463번길 5-6, 1층 전체호 (정발산동)",경기도 고양시 일산동구 정발산동 1148-1번지 1층 전체호,,37.6736265,126.7755453
